,Title,URL,Year,Citations,Versions,Cluster ID,PDF link,Citations list,Versions list,Citation link,Excerpt,Journal,Authors,Publisher
664,A localized Richardson–Lucy algorithm for fiber orientation estimation in high angular resolution diffusion imaging,http://onlinelibrary.wiley.com/doi/10.1118/1.4917082/full,2015,2,7,939561843874268132,,"http://scholar.google.com/scholar?cites=939561843874268132&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=939561843874268132&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:5AOj3IT-CQ0J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOIOz9NqTKOirjD1RlETy5Na101cZ&scisf=4&ct=citation&cd=664&hl=en,By continuing to browse this site you agree to us using cookies as describedin About Cookies. Remove maintenance message. ...,Medical physics,"Liu, Xiaozheng & Yuan, Zhenming & Guo, Zhongwei & Xu, Dongrong",Wiley Online Library
665,Neural signatures of autism spectrum disorders: insights into brain network dynamics,http://www.nature.com/npp/journal/v40/n1/abs/npp2014172a.html,2015,24,8,10007261182173380759,,"http://scholar.google.com/scholar?cites=10007261182173380759&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=10007261182173380759&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:lwAAQgbv4IoJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOGb2fKfp29ZxSOHZ9JX9HESeJ0b1&scisf=4&ct=citation&cd=665&hl=en,"... In a recent study, Nielsen et al (2013) used machine learning to evaluate whole-brainresting state fMRI data collected from 16 sites in 964 subjects ranging in age from 7 to64 years from the Autism Brain Imaging Data Exchange (ABIDE). ...",Neuropsychopharmacology,"Hernandez, Leanna M & Rudie, Jeffrey D & Green, Shulamite A & Bookheimer, Susan & Dapretto, Mirella",Nature Publishing Group
666,"Predictive analytics in mental health: applications, guidelines, challenges and perspectives",http://www.nature.com/mp/journal/v22/n1/abs/mp2016201a.html,2017,1,5,8264419881016822348,,"http://scholar.google.com/scholar?cites=8264419881016822348&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=8264419881016822348&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:TAqvUhgesXIJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOIekKi2jz-ktVfNLWGHdjpKCmi1n&scisf=4&ct=citation&cd=666&hl=en,"... Common in the field of machine learning, but currently scarce in psychiatry, predictive analyticscompetitions in which teams compete for the best predictive model performance (for example,ADHD-200 global competition) bring together clinicians, researchers, and machine ...",Molecular psychiatry,"Hahn, T & Nierenberg, AA & Whitfield-Gabrieli, S",Nature Publishing Group
667,Resting state fMRI functional connectivity analysis using Dynamic Time Warping,http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5313507/,2017,0,5,,,,"http://scholar.google.com/scholar?cluster=16752042597178581191&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:x6AKa_w1e-gJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOG0DSRho9jfXQKHn4TEvugceRBbv&scisf=4&ct=citation&cd=667&hl=en,"... acquisition order covering the whole brain. Further details are available on thewebsite of the dataset (http://fcon_1000.projects.nitrc.org/indi/CoRR/html/lmu_1.html).Preprocessing. In the group study, preprocessing, and data ...",Frontiers in Neuroscience,"Meszl{\'e}nyi, Regina J & Hermann, Petra & Buza, Krisztian & G{\'a}l, Viktor & Vidny{\'a}nszky, Zolt{\'a}n",Frontiers Media SA
668,Differentiating SCT and inattentive symptoms in ADHD using fMRI measures of cognitive control,http://www.sciencedirect.com/science/article/pii/S2213158215000996,2015,9,11,12060572234998104146,,"http://scholar.google.com/scholar?cites=12060572234998104146&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=12060572234998104146&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:UkAAT4zCX6cJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOFmWcWbBQDeFBl69dWsGOZ3jamvC&scisf=4&ct=citation&cd=668&hl=en,Attention Deficit/Hyperactivity Disorder (ADHD) is associated with different impairment profilesin the symptom domains of hyperactivity/impulsivity and/or inat.,NeuroImage: Clinical,"Fassbender, Catherine & Krafft, Cynthia E & Schweitzer, Julie B",Elsevier
669,To appear in: Psychiatry Research: Neuroimaging,http://or.nsfc.gov.cn/bitstream/00001903-5/342567/1/1000014821446.pdf,2015,0,0,,http://or.nsfc.gov.cn/bitstream/00001903-5/342567/1/1000014821446.pdf,,,http://scholar.googleusercontent.com/scholar.bib?q=info:eBigZnfaFgoJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOAlNemSvrWmMB8q_TZ53l8ms3SMJ&scisf=4&ct=citation&cd=669&hl=en,"... Schizophrenia Bulletin 40 (2), 438-448. Di Martino, A., Yan, C., Li, Q., Denio, E., Castellanos,F., Alaerts, K., et al., 2014. The autism brain imaging data exchange: towards a large-scaleevaluation of the intrinsic brain architecture in autism. Molecular Psychiatry 19 (6), 659-667. ...",,"Zheng, Junjie & Zhang, Yan & Guo, Xiaofeng & Duan, Xvjun & Zhang, Jiang & Zhao, Jingping & Chen, Huafu",
670,Nonreproducible connectome changes hint at functional heterogeneity of Parkinson's Disease,http://scholar.google.com/https://arxiv.org/abs/1611.04794,2016,0,3,,,,"http://scholar.google.com/scholar?cluster=9211450300913276353&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:wdUZjD6l1X8J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOsEN_552o0D13Cb6e7BUet2rlu2x&scisf=4&ct=citation&cd=670&hl=en,"... We used the Beijing eyes-open-eyes (EO-EC) closed dataset [Liu et al., 2013] (http://fcon_1000.projects.nitrc.org/indi/IndiPro.html), which involved 48 college students (aged 19–31 years,24 female) with no history of neurological and psychiatric disorders. ...",arXiv preprint arXiv:1611.04794,"Badea, Liviu & Onu, Mihaela & Wu, Tao & Roceanu, Adina & Bajenaru, Ovidiu",
671,Mixed effects models for resampled network statistics improves statistical power to find differences in multi-subject functional connectivity,http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4828454/,2016,3,15,10316622888569068148,,"http://scholar.google.com/scholar?cites=10316622888569068148&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=10316622888569068148&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:dNrSetsBLI8J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOnew2HWTf7oqDH2SVEr94NDRk6k2&scisf=4&ct=citation&cd=671&hl=en,,Frontiers in neuroscience,"Narayan, Manjari & Allen, Genevera I",Frontiers Media SA
672,Disrupted amplitude of low-frequency fluctuations in antipsychotic-naïve adolescents with early-onset schizophrenia,http://www.sciencedirect.com/science/article/pii/S0925492715301682,2016,1,6,9039739753798064539,,"http://scholar.google.com/scholar?cites=9039739753798064539&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=9039739753798064539&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:m1kcV2mbc30J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOlV-34w1RRF8XRDV_776fKgfliIu&scisf=4&ct=citation&cd=672&hl=en,Evidence points to a crucial role for altered neural oscillations and synchrony in thepathophysiology of schizophrenia. Previous resting state functional magne.,Psychiatry Research: Neuroimaging,"Zheng, Junjie & Zhang, Yan & Guo, Xiaofeng & Duan, Xujun & Zhang, Jiang & Zhao, Jingping & Chen, Huafu",Elsevier
673,Endosomal system genetics and autism spectrum disorders: A literature review,http://www.sciencedirect.com/science/article/pii/S0149763416300495,2016,1,5,1410536375561536140,,"http://scholar.google.com/scholar?cites=1410536375561536140&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=1410536375561536140&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:jMIcOFw7kxMJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOjCWn5XiLjSpkayhGTBRG223jy57&scisf=4&ct=citation&cd=673&hl=en,"Autism spectrum disorders (ASDs) are a group of debilitating neurodevelopmental disordersthought to have genetic etiology, due to their high heritability. The.",Neuroscience \& Biobehavioral Reviews,"Patak, Jameson & Zhang-James, Yanli & Faraone, Stephen V",Elsevier
674,Research Review: Language problems in children with Attention‐Deficit Hyperactivity Disorder–a systematic meta‐analytic review,http://onlinelibrary.wiley.com/doi/10.1111/jcpp.12688/full,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=6772524962680929632&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:YP0POZLX_F0J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOnU09fvyrn4MYIjsmM2o6bVM3Kdg&scisf=4&ct=citation&cd=674&hl=en,By continuing to browse this site you agree to us using cookies as describedin About Cookies. Remove maintenance message. ...,Journal of Child Psychology and Psychiatry,"Korrel, Hannah & Mueller, Kathryn L & Silk, Tim & Anderson, Vicki & Sciberras, Emma",Wiley Online Library
675,Pediatric applications of functional magnetic resonance imaging,http://link.springer.com/article/10.1007/s00247-015-3365-1,2015,3,8,12600317669326742077,,"http://scholar.google.com/scholar?cites=12600317669326742077&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=12600317669326742077&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:PWJMMSlS3a4J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOu7T_KybKUyWhb_FrTdjoFOKPatK&scisf=4&ct=citation&cd=675&hl=en,,Pediatric radiology,"Altman, Nolan R & Bernal, Byron",Springer
676,Overactive pattern separation memory associated with negative emotionality in adults diagnosed with autism spectrum disorder,http://link.springer.com/article/10.1007/s10803-015-2547-x,2015,2,8,236215749661167454,,"http://scholar.google.com/scholar?cites=236215749661167454&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=236215749661167454&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:Xg_oCPk0RwMJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOvB3956wMysRZL1jofM2RH8mhbHB&scisf=4&ct=citation&cd=676&hl=en,,Journal of autism and developmental disorders,"South, M & Stephenson, KG & Nielson, CA & Maisel, M & Top, DN & Kirwan, CB",Springer
677,Reliability and reproducibility of individual differences in functional connectivity acquired during task and resting state,http://onlinelibrary.wiley.com/doi/10.1002/brb3.456/full,2016,4,7,1449099451081457520,,"http://scholar.google.com/scholar?cites=1449099451081457520&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=1449099451081457520&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:cH_s6UU8HBQJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOgiSXpJW3lEVoAQ7QDfTAQjt-ClH&scisf=4&ct=citation&cd=677&hl=en,"... 2014). The CoRR provides a data platform, International Neuroimaging Data-sharing Initiative(Milham 2012), by which researchers can explore the reliability and reproducibility of fMRI indicesand connectomics-based measures, which, then, may be generalized and used as ...",Brain and behavior,"Shah, Lubdha M & Cramer, Justin A & Ferguson, Michael A & Birn, Rasmus M & Anderson, Jeffrey S",Wiley Online Library
678,Aberrant Oscillatory Synchrony Is Biased Toward Specific Frequencies and Processing Domains in the Autistic Brain,http://www.sciencedirect.com/science/article/pii/S2451902216300805,2016,0,2,,,,"http://scholar.google.com/scholar?cluster=16608467808403875489&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:oWZs73khfeYJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOj2KuUgPu1bzsjK4MmFdLQkbZwCM&scisf=4&ct=citation&cd=678&hl=en,"Prevailing theories suggest that autism spectrum disorder (ASD) results from impaired braincommunication, causing aberrant synchrony among neuronal populations.",Biological Psychiatry: Cognitive Neuroscience and Neuroimaging,"Ghuman, Avniel Singh & van den Honert, Rebecca N & Huppert, Theodore J & Wallace, Gregory L & Martin, Alex",Elsevier
679,Brain networks underlying bistable perception,http://www.sciencedirect.com/science/article/pii/S1053811915005583,2015,10,7,15515285445676213044,,"http://scholar.google.com/scholar?cites=15515285445676213044&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15515285445676213044&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:NKNRyuhdUdcJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOlYQzotJQevzGLCS_Xfn3uqfeWtS&scisf=4&ct=citation&cd=679&hl=en,"Bistable stimuli, such as the Necker Cube, demonstrate that experience can change in theabsence of changes in the environment. Such phenomena can be used to as.",NeuroImage,"Baker, Daniel H & Karapanagiotidis, Theodoros & Coggan, David D & Wailes-Newson, Kirstie & Smallwood, Jonathan",Elsevier
680,"X marks the spot: structural and functional brain mapping in a genetically defined group at high risk of autism symptoms (47, XXY), and a comparison with idiopathic  …",http://scholar.google.com/https://openaccess.leidenuniv.nl/handle/1887/36118,2015,0,0,,,,,http://scholar.googleusercontent.com/scholar.bib?q=info:u1YDZ0Wwr_QJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJO1JTO7rlbSxJSIqLAP33cCaRSt29&scisf=4&ct=citation&cd=680&hl=en,"... Di Martino, A., Yan, CG, Li, Q., Denio, E., Castellanos, FX, Alaerts, K., . . . Milham, MP (2014).The autism brain imaging data exchange: Towards a large-scale evaluation of the intrinsicbrain architecture in autism. Molecular Psychiatry, 19(6), 659-667. ...",,"Goddard, Marcia Naomi & others",
681,Functional resting-state connectivity of the human motor network: Differences between right-and left-handers,http://www.sciencedirect.com/science/article/pii/S105381191500049X,2015,7,10,9038196948465440833,,"http://scholar.google.com/scholar?cites=9038196948465440833&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=9038196948465440833&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:QVhN-zwgbn0J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJOy923U8SJ5OIO2XOUEJXPSB8RajC&scisf=4&ct=citation&cd=681&hl=en,Handedness is associated with differences in activation levels in various motor tasks performedwith the dominant or non-dominant hand. Here we tested whether h.,NeuroImage,"Pool, Eva-Maria & Rehme, Anne K & Eickhoff, Simon B & Fink, Gereon R & Grefkes, Christian",Elsevier
682,Autism spectrum traits in normal individuals: a preliminary VBM analysis,http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4428126/,2015,1,14,16632840991489010394,,"http://scholar.google.com/scholar?cites=16632840991489010394&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=16632840991489010394&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:2ipC18G40-YJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJO9NBzIFNROr363P2Orv0TXwaKZ-3&scisf=4&ct=citation&cd=682&hl=en,,Frontiers in human neuroscience,"Focquaert, Farah & Vanneste, Sven",Frontiers Media SA
683,National Database for Autism Research (NDAR): Big data opportunities for health services research and health technology assessment,http://link.springer.com/article/10.1007/s40273-015-0331-6,2016,4,9,8673911067236462235,,"http://scholar.google.com/scholar?cites=8673911067236462235&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=8673911067236462235&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:m271xyjsX3gJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJO4zsxBE0cdOeoRjN7Iox1IgVBlsb&scisf=4&ct=citation&cd=683&hl=en,"Page 1. PRACTICAL APPLICATION National Database for Autism Research (NDAR):Big Data Opportunities for Health Services Research and Health Technology AssessmentNalin Payakachat1 • J. Mick Tilford1,2 • Wendy J. Ungar3,4 ...",PharmacoEconomics,"Payakachat, Nalin & Tilford, J Mick & Ungar, Wendy J",Springer
684,Action observation and imitation in autism spectrum disorders: an ALE meta-analysis of fMRI studies,http://link.springer.com/article/10.1007/s11682-015-9456-7,2016,4,2,6033614741923431200,,"http://scholar.google.com/scholar?cites=6033614741923431200&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=6033614741923431200&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:IAPo66O0u1MJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJO2z4PgvhyYztoEH8jkCfJpQ8BliQ&scisf=4&ct=citation&cd=684&hl=en,"... Nature Review Neuroscience, 13, 636–650.CrossRefGoogle Scholar. Di Martino, A., Yan, CG,Li, Q., Denio, E., Castellanos, FX, Alaerts, K., et al. (2013). The autism brain imaging dataexchange: towards large-scale evaluation of the intrinsic brain architecture in autism. ...",Brain imaging and behavior,"Yang, Jie & Hofmann, Jessica",Springer
685,Multicenter stability of resting state fMRI in the detection of Alzheimer's disease and amnestic MCI,http://www.sciencedirect.com/science/article/pii/S2213158217300189,2017,0,4,,,,"http://scholar.google.com/scholar?cluster=15099168506848528092&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:3MZ4FsIFi9EJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJO73Fg1K5l-JsUZsmhKldWhAGjlt6&scisf=4&ct=citation&cd=685&hl=en,"In monocentric studies, patients with mild cognitive impairment (MCI) and Alzheimer's disease(AD) dementia exhibited alterations of functional cortical connect.",NeuroImage: Clinical,"Teipel, Stefan J & Wohlert, Alexandra & Metzger, Coraline & Grimmer, Timo & Sorg, Christian & Ewers, Michael & Meisenzahl, Eva & Kl{\""o}ppel, Stefan & Borchardt, Viola & Grothe, Michel J & others",Elsevier
686,Imaging brain connectivity in autism spectrum disorder,http://books.google.com/books?hl=en&lr=&id=frXZDQAAQBAJ&oi=fnd&pg=PT274&dq=fcon_1000.projects.nitrc.org+OR+%22Rockland+Sample%22+OR+%221000+Functional+Connectomes+Project%22+OR+%22International+Neuroimaging+Data-Sharing+Initiative%22+OR+%22Autism+Brain+Imaging+Data+Exchange%22+OR+ADHD-200+OR+%22Consortium+for+Reproducibility+and+Reliability%22&ots=Aag9wF9eo2&sig=7VGyX92CvttKMAiw0d4UVK4uih4,2017,0,0,,,,,http://scholar.googleusercontent.com/scholar.bib?q=info:2VhzGVDLZ84J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJO5gORElkbNxOANutq-R4Q8kIxDaq&scisf=4&ct=citation&cd=686&hl=en,"Page 275. Chapter 13 Imaging brain connectivity in autism spectrum disorder RobertCoben, Iman Mohammad- Rezazadeh, Joel Frohlich, Joseph Jurgiel, and GiorgiaMichelini Contents Abstract 13.1 13.2 13.3 13.4 13.5 13.6 ...",Autism Imaging and Devices,"Coben, Robert & Mohammad-Rezazadeh, Iman & Frohlich, Joel & Jurgiel, Joseph & Michelini, Giorgia",CRC Press
687,Homozygous loss of autism-risk gene CNTNAP2 results in reduced local and long-range prefrontal functional connectivity,http://www.biorxiv.org/content/early/2016/06/29/060335.abstract,2016,1,5,9925454412462310459,,"http://scholar.google.com/scholar?cites=9925454412462310459&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=9925454412462310459&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:O0QmaTNMvokJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJO7aGr9yjLx3XQHle2qYKwIKnxzAf&scisf=4&ct=citation&cd=687&hl=en,"Page 1. 1 Homozygous loss of autism-risk gene CNTNAP2 results in reduced local andlong-range prefrontal functional connectivity Adam Liska1,2 MSc Ryszard Gomolka1 MSc, MaraSabbioni3 Msc, Alberto Galbusera1 MSc Stefano Panzeri4 PhD Maria Luisa Scattoni3 PhD ...",bioRxiv,"Liska, Adam & Gomolka, Ryszard & Sabbioni, Mara & Galbusera, Alberto & Panzeri, Stefano & Scattoni, Maria Luisa & Gozzi, Alessandro",Cold Spring Harbor Labs Journals
688,So close yet so far: Motor anomalies impacting on social functioning in autism spectrum disorder,http://www.sciencedirect.com/science/article/pii/S014976341530258X,2016,5,7,11626923066746583381,,"http://scholar.google.com/scholar?cites=11626923066746583381&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=11626923066746583381&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:Vbk5WO0gW6EJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJO-iE2mu5O7MyKCyAlLAtEe9tYAtV&scisf=4&ct=citation&cd=688&hl=en,"Difficulties in the social domain and motor anomalies have been widely investigated in AutismSpectrum Disorder (ASD). However, they have been generally conside.",Neuroscience \& Biobehavioral Reviews,"Casartelli, Luca & Molteni, Massimo & Ronconi, Luca",Elsevier
689,Graphlet characteristics in directed networks,http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5103263/,2016,0,10,,,,"http://scholar.google.com/scholar?cluster=17266082502119514517&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:leFrWY5yne8J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJO3SmwrACXm7isBp7ludpUCqB8-J4&scisf=4&ct=citation&cd=689&hl=en,"... Science 342, 1238411-1–1238411-8 (2013). [PubMed]; Beijing Normal University,State Key Laboratory of Cognitive Neuroscience and Learning Enhanced Samplehttp://fcon_1000.projects.nitrc.org/indi/retro/BeijingEnhanced.html. ...",Scientific Reports,"Trpevski, Igor & Dimitrova, Tamara & Boshkovski, Tommy & Stikov, Nikola & Kocarev, Ljupcho",Nature Publishing Group
690,Developmental differences in higher-order resting-state networks in autism spectrum disorder,http://dspace.library.uu.nl/bitstream/handle/1874/326438/Bos.pdf?sequence=1#page=31,2016,0,3,,,,"http://scholar.google.com/scholar?cluster=2211963374151584452&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:xMp6JPh4sh4J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJPRraKoatMV-cCO8EDpkg_6P1lhlx&scisf=4&ct=citation&cd=690&hl=en,"... Biol Psychiatry 69: 847–56. Martino A Di, Yan CG, Li Q, Denio E, Castellanos FX, Alaerts K, etal (2013a). The autism brain imaging data exchange: towards a large-scale evaluation of theintrinsic brain architecture in autism. Mol Psychiatry 1–9doi: 10.1038/mp. 2013.78. ...",UNDER CONSTRUCTION.,"Bos, Dienke J & van Raalten, Tamar R & Oranje, Bob & Smits, Anouk R & Kobussen, Nieke A & others",
691,Machine Learning on Human Connectome Data from MRI,http://scholar.google.com/https://arxiv.org/abs/1611.08699,2016,0,5,,,,"http://scholar.google.com/scholar?cluster=8960971672452542258&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:Mi_fQkLEW3wJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJPdm0zQIYV6_9Ohr7YAXQwf4pX29u&scisf=4&ct=citation&cd=691&hl=en,"... neuroimaging initiative 2 (ADNI-2)2(which only began collecting dMRI and fMRI data in 2011),the autism brain imaging data exchange (ABIDE) [47] and the ADHD-200 dataset3. Pre-processedconnectome data is available for both of the latter two datasets from the pre ...",arXiv preprint arXiv:1611.08699,"Brown, Colin J & Hamarneh, Ghassan",
692,Interoception in Autism Spectrum Disorder: A review,http://www.sciencedirect.com/science/article/pii/S073657481630096X,2016,2,4,17502187475625999379,,"http://scholar.google.com/scholar?cites=17502187475625999379&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=17502187475625999379&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:E3z6TMdC5PIJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJPX4bWGue22wW5DesFXTjirahF5vA&scisf=4&ct=citation&cd=692&hl=en,This review article summarizes original scientific research published to date on interoceptionin individuals with Autism Spectrum Disorder (ASD). Sensory proce.,International Journal of Developmental Neuroscience,"DuBois, Denise & Ameis, Stephanie H & Lai, Meng-Chuan & Casanova, Manuel F & Desarkar, Pushpal",Elsevier
693,"Eating disorders, eating pathology and ESSENCE",http://scholar.google.com/https://gupea.ub.gu.se/handle/2077/44865,2016,0,0,,,,,http://scholar.googleusercontent.com/scholar.bib?q=info:56YFAqhCnzMJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJPVf6PCAqmf7T3a_n8a0R-eGE1qEn&scisf=4&ct=citation&cd=693&hl=en,... ii Page 9. iii Page 10. iv Page 11. v AB-unit Anorexia-Bulimia Unit ABIDE Autism Brain ImagingData Exchange ADHD Attention-Deficit/Hyperactivity Disorder ADI-R Autism Diagnostic Interview-Revised ADOS Autism Diagnostic Observation Schedule AN Anorexia Nervosa ...,,"Karjalainen, Louise",
694,"CBRAIN: a web-based, distributed computing platform for collaborative neuroimaging research",http://books.google.com/books?hl=en&lr=&id=j9BnCwAAQBAJ&oi=fnd&pg=PA102&dq=fcon_1000.projects.nitrc.org+OR+%22Rockland+Sample%22+OR+%221000+Functional+Connectomes+Project%22+OR+%22International+Neuroimaging+Data-Sharing+Initiative%22+OR+%22Autism+Brain+Imaging+Data+Exchange%22+OR+ADHD-200+OR+%22Consortium+for+Reproducibility+and+Reliability%22&ots=tz_-JVOitO&sig=oA7jZDG2L1X35d-5JdZlQcpozPo,2015,41,16,17427798231514400870,,"http://scholar.google.com/scholar?cites=17427798231514400870&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=17427798231514400870&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:ZsiYtif62_EJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJPWYqGQne-Fe0NXDt9FpdnPwXigf5&scisf=4&ct=citation&cd=694&hl=en,"Page 103. INTEGRATIVE NEUROSCIENCE TECHNOLOGY REPORT ARTICLEpublished: 21 May 2014 doi: 10.3389/fninf. 2014.00054 CBRAIN: a web-based,distributed computing platform for collaborative neuroimaging ...",Recent Advances and the Future Generation of Neuroinformatics Infrastructure,"Sherif, Tarek & Rioux, Pierre & Rousseau, Marc-Etienne & Kassis, Nicolas & Beck, Natacha & Adalat, Reza & Das, Samir & Glatard, Tristan & Evans, Alan C",Frontiers Media SA
